transecto,tempo,Henrique,Elildo,ambiente,Obs,S1,S2,B,grupo_max,total,Latitude,Longitude,Altitude,Data,Compriment,Azimute_Gr,Velocidade_km_h,id_view,FID_2,setor,aero,dens.observ
tn8,t14,0,0,cm,,0,0,0,0,0,1.60666641779,-50.3140770737,89,27/nov/2017 16:49:55,1544,179.058798965,185.33,tn8t14,2,Piratuba_central,eurocopter,0
tn8,t15,0,0,c,,0,0,0,0,0,1.59240896814,-50.3141249344,93,27/nov/2017 16:50:25,1577,180.193555253,189.18,tn8t15,2,Piratuba_central,eurocopter,0
tn8,t2,0,0,c,,0,0,0,0,0,1.77755456418,-50.3148776293,102,27/nov/2017 16:43:55,1571,175.705128039,188.5,tn8t2,3,Piratuba_Noroeste,eurocopter,0
tn8,t3,0,0,c,,0,0,0,0,0,1.76299997605,-50.3144584503,83,27/nov/2017 16:44:25,1600,178.339995118,193.22,tn8t3,3,Piratuba_Noroeste,eurocopter,0
tn8,t4,0,0,c,,0,0,0,0,0,1.74883489497,-50.3142885491,87,27/nov/2017 16:44:55,1566,179.308502039,187.97,tn8t4,3,Piratuba_Noroeste,eurocopter,0
tn8,t5,0,0,cm,,0,0,0,0,0,1.73491439782,-50.314274719,90,27/nov/2017 16:45:25,1539,179.942719129,184.71,tn8t5,3,Piratuba_Noroeste,eurocopter,0
tn8,t6,0,0,m,,0,0,0,0,0,1.72072609887,-50.3144825902,91,27/nov/2017 16:45:55,1569,180.844644065,188.29,tn8t6,3,Piratuba_Noroeste,eurocopter,0
tn8,t7,0,0,m,,0,0,0,0,0,1.70638080686,-50.3146037087,87,27/nov/2017 16:46:25,1586,180.486782714,190.36,tn8t7,3,Piratuba_Noroeste,eurocopter,0
tn8,t8,0,0,c,,0,0,0,0,0,1.69233852066,-50.3146098275,91,27/nov/2017 16:46:55,1553,180.025123223,186.33,tn8t8,3,Piratuba_Noroeste,eurocopter,0
tn8,t9,0,4,c,,0,1,0,4,4,1.67816891335,-50.3145897109,98,27/nov/2017 16:47:25,1567,179.918144724,188.02,tn8t9,3,Piratuba_Noroeste,eurocopter,8.6824774581179
tn9,t1,0,0,c,“15 e 2”,0,1,0,14.3,14.3,1.23440271243,-50.0631870143,111,29/nov/2017 10:04:58,1403,359.450075729,168.3,tn9t1,4,Piratuba_ Araguari,eurocopter,30.6079422259037
tn9,t10,0,0,m,,0,0,0,0,0,1.34915876202,-50.064478498,111,29/nov/2017 10:09:28,1461,359.632987105,175.28,tn9t10,4,Piratuba_ Araguari,eurocopter,0
tn9,t11,0,0,cm,,0,0,0,0,0,1.36257885955,-50.0643879734,107,29/nov/2017 10:09:58,1484,0.388972907799,178.08,tn9t11,4,Piratuba_ Araguari,eurocopter,0
tn9,t12,0,0,c,,0,0,0,0,0,1.37563627213,-50.0644879695,116,29/nov/2017 10:10:28,1444,359.558398783,173.27,tn9t12,4,Piratuba_ Araguari,eurocopter,0
tn9,t13,0,0,c,,0,0,0,0,0,1.38834977522,-50.0645241793,128,29/nov/2017 10:10:58,1406,359.835763186,168.7,tn9t13,4,Piratuba_ Araguari,eurocopter,0
tn9,t14,0,0,c,,0,0,0,0,0,1.40119956806,-50.0639270525,130,29/nov/2017 10:11:28,1422,2.67770186092,170.69,tn9t14,4,Piratuba_ Araguari,eurocopter,0
tn9,t15,0,0,c,,0,0,0,0,0,1.41483566724,-50.0631873496,107,29/nov/2017 10:11:58,1510,3.12494116927,181.23,tn9t15,4,Piratuba_ Araguari,eurocopter,0
tn9,t2,0,0,c,“15 e 1 (fora)”,0,0,1,14.3,14.3,1.24765374698,-50.063303858,90,29/nov/2017 10:05:28,1465,359.491513254,175.85,tn9t2,4,Piratuba_ Araguari,eurocopter,36.1521931487802
tn9,t3,0,0,c,,0,0,0,0,0,1.26034805551,-50.0642766617,87,29/nov/2017 10:05:58,1408,355.589473725,168.94,tn9t3,4,Piratuba_ Araguari,eurocopter,0
tn9,t4,0,0,c,,0,0,0,0,0,1.27331402153,-50.0645045657,76,29/nov/2017 10:06:28,1434,358.986479025,172.08,tn9t4,4,Piratuba_ Araguari,eurocopter,0
tn9,t5,0,0,c,,0,0,0,0,0,1.28612115048,-50.0647311285,79,29/nov/2017 10:06:58,1416,358.979953681,169.97,tn9t5,4,Piratuba_ Araguari,eurocopter,0
tn9,t6,2,2,c,,0,0,1,2,2,1.29847976379,-50.0646234211,106,29/nov/2017 10:07:28,1367,0.502564282885,164.02,tn9t6,4,Piratuba_ Araguari,eurocopter,4.60081066283879
tn9,t7,0,0,cm,,0,0,0,0,0,1.31003740244,-50.0648928154,140,29/nov/2017 10:07:58,1279,358.656107722,153.45,tn9t7,4,Piratuba_ Araguari,eurocopter,0
tn9,t8,0,0,m,,0,0,0,0,0,1.3226948306,-50.0642154738,128,29/nov/2017 10:08:28,1402,3.08294189493,168.2,tn9t8,4,Piratuba_ Araguari,eurocopter,0
tn9,t9,0,0,m,,0,0,0,0,0,1.335949637,-50.0643944275,114,29/nov/2017 10:08:58,1466,359.221496585,175.9,tn9t9,4,Piratuba_ Araguari,eurocopter,0
tz10,t1,0,0,c,,0,0,0,0,0,1.58011246473,-50.5022076331,75,29/nov/2017 16:37:45,1668,181.217279925,200.21,tz10t1,3,Piratuba_Noroeste,eurocopter,0
tz10,t10,0,0,c,,0,0,0,0,0,1.4491770789,-50.5025213677,53,29/nov/2017 16:42:15,1620,182.672798481,194.45,tz10t10,3,Piratuba_Noroeste,eurocopter,0
tz10,t2,0,0,c,,0,0,0,0,0,1.56582769006,-50.502271587,87,29/nov/2017 16:38:15,1580,180.258146469,189.55,tz10t2,3,Piratuba_Noroeste,eurocopter,0
tz10,t3,0,0,cm,,0,0,0,0,0,1.55164089985,-50.501950644,85,29/nov/2017 16:38:45,1569,178.695791125,188.29,tz10t3,3,Piratuba_Noroeste,eurocopter,0
tz10,t4,0,0,m,,0,0,0,0,0,1.53684943914,-50.5017572735,88,29/nov/2017 16:39:15,1636,179.246235836,196.29,tz10t4,3,Piratuba_Noroeste,eurocopter,0
tz10,t5,0,0,m,,0,0,0,0,0,1.52244840749,-50.5018980056,87,29/nov/2017 16:39:45,1592,180.563469036,191.1,tz10t5,3,Piratuba_Noroeste,eurocopter,0
tz10,t6,0,0,m,,0,0,0,0,0,1.50812373497,-50.5020323675,80,29/nov/2017 16:40:15,1584,180.540836256,190.08,tz10t6,3,Piratuba_Noroeste,eurocopter,0
tz10,t7,0,0,m,,0,0,0,0,0,1.49343553931,-50.5023135804,73,29/nov/2017 16:40:45,1624,181.10383249,194.94,tz10t7,3,Piratuba_Noroeste,eurocopter,0
tz10,t8,0,0,cm,,0,0,0,0,0,1.47860325873,-50.5022145901,58,29/nov/2017 16:41:15,1640,179.61516796,196.82,tz10t8,3,Piratuba_Noroeste,eurocopter,0
tz10,t9,0,0,cm,,0,0,0,0,0,1.4638156537,-50.5018423498,48,29/nov/2017 16:41:45,1636,178.548795041,196.28,tz10t9,3,Piratuba_Noroeste,eurocopter,0
tz11,t1,0,0,cm,,0,0,0,0,0,1.59519737586,-50.5018891208,84,29/nov/2017 16:37:15,,0,,tz11t1,3,Piratuba_Noroeste,eurocopter,
tz11,t10,0,0,c,,0,0,0,0,0,1.4638156537,-50.5018423498,48,29/nov/2017 16:41:45,1636,178.548795041,196.28,tz11t10,3,Piratuba_Noroeste,eurocopter,0
tz11,t11,0,0,c,,0,0,0,0,0,1.4491770789,-50.5025213677,53,29/nov/2017 16:42:15,1620,182.672798481,194.45,tz11t11,3,Piratuba_Noroeste,eurocopter,0
tz11,t2,0,0,cm,,0,0,0,0,0,1.58011246473,-50.5022076331,75,29/nov/2017 16:37:45,1668,181.217279925,200.21,tz11t2,3,Piratuba_Noroeste,eurocopter,0
tz11,t3,0,0,m,,0,0,0,0,0,1.56582769006,-50.502271587,87,29/nov/2017 16:38:15,1580,180.258146469,189.55,tz11t3,3,Piratuba_Noroeste,eurocopter,0
tz11,t4,0,0,m,,0,0,0,0,0,1.55164089985,-50.501950644,85,29/nov/2017 16:38:45,1569,178.695791125,188.29,tz11t4,3,Piratuba_Noroeste,eurocopter,0
tz11,t5,0,0,cm,,0,0,0,0,0,1.53684943914,-50.5017572735,88,29/nov/2017 16:39:15,1636,179.246235836,196.29,tz11t5,3,Piratuba_Noroeste,eurocopter,0
tz11,t6,0,0,cm,,0,0,0,0,0,1.52244840749,-50.5018980056,87,29/nov/2017 16:39:45,1592,180.563469036,191.1,tz11t6,3,Piratuba_Noroeste,eurocopter,0
tz11,t7,0,0,m,,0,0,0,0,0,1.50812373497,-50.5020323675,80,29/nov/2017 16:40:15,1584,180.540836256,190.08,tz11t7,3,Piratuba_Noroeste,eurocopter,0
tz11,t8,0,0,cm,,0,0,0,0,0,1.49343553931,-50.5023135804,73,29/nov/2017 16:40:45,1624,181.10383249,194.94,tz11t8,3,Piratuba_Noroeste,eurocopter,0
tz11,t9,0,0,c,,0,0,0,0,0,1.47860325873,-50.5022145901,58,29/nov/2017 16:41:15,1640,179.61516796,196.82,tz11t9,3,Piratuba_Noroeste,eurocopter,0
tz12,t1,0,0,m,,0,0,0,0,0,1.59210478887,-50.5389207043,75,29/nov/2017 16:51:15,1666,181.353293449,199.86,tz12t1,0,,eurocopter,0
tz12,t10,0,0,cm,,0,0,0,0,0,1.4606904611,-50.5381498206,75,29/nov/2017 16:55:45,1596,180.273231158,191.53,tz12t10,3,Piratuba_Noroeste,eurocopter,0
tz12,t11,0,0,c,,0,0,0,0,0,1.44637827761,-50.5378921609,79,29/nov/2017 16:56:15,1583,178.962011452,189.94,tz12t11,3,Piratuba_Noroeste,eurocopter,0
tz12,t12,0,0,c,,0,0,0,0,0,1.43209434114,-50.537679093,77,29/nov/2017 16:56:45,1580,179.139917958,189.56,tz12t12,3,Piratuba_Noroeste,eurocopter,0
tz12,t13,0,0,c,,0,0,0,0,0,1.4174115099,-50.53769066,70,29/nov/2017 16:57:15,1624,180.045427293,194.83,tz12t13,3,Piratuba_Noroeste,eurocopter,0
tz12,t14,0,0,a,,0,0,0,0,0,1.40293529257,-50.5376896542,74,29/nov/2017 16:57:45,1601,179.995993395,192.09,tz12t14,3,Piratuba_Noroeste,eurocopter,0
tz12,t15,0,0,a,,0,0,0,0,0,1.38851414435,-50.5383289419,75,29/nov/2017 16:58:15,1596,182.554577638,191.54,tz12t15,3,Piratuba_Noroeste,eurocopter,0
tz12,t2,0,0,m,,0,0,0,0,0,1.5769651439,-50.5387878511,68,29/nov/2017 16:51:45,1674,179.494037976,200.9,tz12t2,3,Piratuba_Noroeste,eurocopter,0
tz12,t3,0,0,m,,0,0,0,0,0,1.56270165928,-50.5386431795,82,29/nov/2017 16:52:15,1577,179.415184722,189.28,tz12t3,3,Piratuba_Noroeste,eurocopter,0
tz12,t4,0,0,m,,0,0,0,0,0,1.54819887131,-50.5385450274,90,29/nov/2017 16:52:45,1604,179.609770277,192.44,tz12t4,3,Piratuba_Noroeste,eurocopter,0
tz12,t5,0,0,cm,,0,0,0,0,0,1.53371619992,-50.5385648925,97,29/nov/2017 16:53:15,1601,180.079090451,192.17,tz12t5,3,Piratuba_Noroeste,eurocopter,0
tz12,t6,0,0,cm,,0,0,0,0,0,1.5186159499,-50.5383832566,91,29/nov/2017 16:53:45,1670,179.306444361,200.38,tz12t6,0,,eurocopter,0
tz12,t7,0,0,c,,0,0,0,0,0,1.50414283387,-50.5381022952,100,29/nov/2017 16:54:15,1601,178.880774999,192.08,tz12t7,3,Piratuba_Noroeste,eurocopter,0
tz12,t8,0,0,m,,0,0,0,0,0,1.48960283026,-50.5379676819,91,29/nov/2017 16:54:45,1608,179.466171128,192.94,tz12t8,3,Piratuba_Noroeste,eurocopter,0
tz12,t9,0,0,m,,0,0,0,0,0,1.47512476891,-50.5380814243,84,29/nov/2017 16:55:15,1601,180.452998604,192.12,tz12t9,3,Piratuba_Noroeste,eurocopter,0
tz1,t1,0,0,c,,0,0,0,0,0,1.45872524008,-50.3419367597,123,29/nov/2017 14:55:45,,0,,tz1t1,2,Piratuba_central,eurocopter,
tz1,t10,0,0,cm,,0,0,0,0,0,1.56739502214,-50.3419716284,59,29/nov/2017 15:00:15,1378,1.50367824517,165.33,tz1t10,3,Piratuba_Noroeste,eurocopter,0
tz1,t11,0,0,cm,,0,0,0,0,0,1.5798934456,-50.3418437205,67,29/nov/2017 15:00:45,1382,0.590063859546,165.85,tz1t11,3,Piratuba_Noroeste,eurocopter,0
tz1,t12,0,0,cm,,0,0,0,0,0,1.59217896871,-50.3419149667,78,29/nov/2017 15:01:15,1359,359.66562577,163.02,tz1t12,3,Piratuba_Noroeste,eurocopter,0
tz1,t13,0,0,cm,,0,0,0,0,0,1.60473464057,-50.3415309917,79,29/nov/2017 15:01:45,1389,1.76275942199,166.68,tz1t13,3,Piratuba_Noroeste,eurocopter,0
tz1,t14,0,0,cm,,0,0,0,0,0,1.61749592051,-50.3412937,69,29/nov/2017 15:02:15,1411,1.07201771462,169.36,tz1t14,3,Piratuba_Noroeste,eurocopter,0
tz1,t15,0,0,c,,0,0,0,0,0,1.62994799204,-50.3413266409,68,29/nov/2017 15:02:45,1377,359.84747037,165.23,tz1t15,3,Piratuba_Noroeste,eurocopter,0
tz1,t16,0,0,cm,,0,0,0,0,0,1.64242194034,-50.3412105516,83,29/nov/2017 15:03:15,1379,0.536580269505,165.53,tz1t16,3,Piratuba_Noroeste,eurocopter,0
tz1,t17,0,0,cm,,0,0,0,0,0,1.65468558669,-50.3405062202,71,29/nov/2017 15:03:45,1358,3.30773521251,163,tz1t17,3,Piratuba_Noroeste,eurocopter,0
tz1,t18,0,0,cm,,0,0,0,0,0,1.66731309146,-50.340124676,68,29/nov/2017 15:04:15,1397,1.74159418621,167.63,tz1t18,3,Piratuba_Noroeste,eurocopter,0
tz1,t19,0,0,c,,0,0,0,0,0,1.67973565869,-50.3402129374,65,29/nov/2017 15:04:45,1374,359.59035952,164.84,tz1t19,3,Piratuba_Noroeste,eurocopter,0
tz1,t2,0,0,c,,0,0,0,0,0,1.47062192671,-50.3422878776,91,29/nov/2017 14:56:15,1316,358.298648365,157.97,tz1t2,2,Piratuba_central,eurocopter,0
tz1,t20,0,0,c,,0,0,0,0,0,1.69196376577,-50.3401442058,73,29/nov/2017 15:05:15,1352,0.324071227709,162.26,tz1t20,3,Piratuba_Noroeste,eurocopter,0
tz1,t21,0,0,c,,0,0,0,0,0,1.7047206033,-50.3397957701,53,29/nov/2017 15:05:45,1411,1.57440063207,169.35,tz1t21,3,Piratuba_Noroeste,eurocopter,0
tz1,t22,0,0,c,,0,0,0,0,0,1.71697796322,-50.3401711117,65,29/nov/2017 15:06:15,1356,358.235041412,162.73,tz1t22,3,Piratuba_Noroeste,eurocopter,0
tz1,t23,0,0,c,,0,0,0,0,0,1.72868396156,-50.3402903024,79,29/nov/2017 15:06:45,1295,359.412973097,155.35,tz1t23,3,Piratuba_Noroeste,eurocopter,0
tz1,t24,0,0,cm,,0,0,0,0,0,1.74025828019,-50.3414682951,99,29/nov/2017 15:07:15,1287,354.152471703,154.4,tz1t24,3,Piratuba_Noroeste,eurocopter,0
tz1,t25,0,0,cm,,0,0,0,0,0,1.75273398869,-50.3435249627,92,29/nov/2017 15:07:45,1398,350.58119715,167.81,tz1t25,3,Piratuba_Noroeste,eurocopter,0
tz1,t26,0,0,am,,0,0,0,0,0,1.76518673077,-50.3434862383,85,29/nov/2017 15:08:15,1377,0.179287115235,165.24,tz1t26,3,Piratuba_Noroeste,eurocopter,0
tz1,t3,0,0,c,,0,0,0,0,0,1.48304759525,-50.3424299508,61,29/nov/2017 14:56:45,1374,359.340726334,164.93,tz1t3,2,Piratuba_central,eurocopter,0
tz1,t4,0,0,c,,0,0,0,0,0,1.49482919835,-50.342374295,62,29/nov/2017 14:57:15,1303,0.272391169097,156.33,tz1t4,2,Piratuba_central,eurocopter,0
tz1,t5,0,0,c,,0,0,0,0,0,1.50672831573,-50.3423737083,57,29/nov/2017 14:57:45,1316,0.00284323986023,157.89,tz1t5,2,Piratuba_central,eurocopter,0
tz1,t6,0,0,c,,0,0,0,0,0,1.51918793097,-50.342315957,54,29/nov/2017 14:58:15,1378,0.267263175626,165.33,tz1t6,3,Piratuba_Noroeste,eurocopter,0
tz1,t7,0,0,c,,0,0,0,0,0,1.53139055707,-50.3423903044,56,29/nov/2017 14:58:45,1349,359.648690365,161.92,tz1t7,3,Piratuba_Noroeste,eurocopter,0
tz1,t8,0,0,c,,0,0,0,0,0,1.54304333031,-50.3426613752,67,29/nov/2017 14:59:15,1289,358.658921549,154.67,tz1t8,3,Piratuba_Noroeste,eurocopter,0
tz1,t9,0,0,c,,0,0,0,0,0,1.55493993312,-50.3422965109,66,29/nov/2017 14:59:45,1316,1.7678612103,157.93,tz1t9,3,Piratuba_Noroeste,eurocopter,0
tz2,t1,0,0,ac,,0,0,0,0,0,1.76683779806,-50.3622093145,60,29/nov/2017 15:11:15,1682,179.722239781,201.79,tz2t1,3,Piratuba_Noroeste,eurocopter,0
tz2,t10,0,0,c,,0,0,0,0,0,1.6377229616,-50.3554386646,86,29/nov/2017 15:15:45,1566,166.910769258,187.92,tz2t10,3,Piratuba_Noroeste,eurocopter,0
tz2,t11,0,0,c,,0,0,0,0,0,1.62324733101,-50.3547530249,102,29/nov/2017 15:16:15,1603,177.271066549,192.3,tz2t11,3,Piratuba_Noroeste,eurocopter,0
tz2,t12,0,0,c,,0,0,0,0,0,1.60841220059,-50.3563846461,103,29/nov/2017 15:16:45,1650,186.315827108,198.05,tz2t12,3,Piratuba_Noroeste,eurocopter,0
tz2,t13,0,0,c,,0,0,0,0,0,1.59399876371,-50.3585830517,93,29/nov/2017 15:17:15,1612,188.726364513,193.5,tz2t13,3,Piratuba_Noroeste,eurocopter,0
tz2,t14,0,0,c,,0,0,0,0,0,1.57929380424,-50.3588143922,72,29/nov/2017 15:17:45,1626,180.907035137,195.16,tz2t14,3,Piratuba_Noroeste,eurocopter,0
tz2,t15,0,0,c,,0,0,0,0,0,1.56465623528,-50.3591688629,77,29/nov/2017 15:18:15,1619,181.396050098,194.28,tz2t15,3,Piratuba_Noroeste,eurocopter,0
tz2,t16,0,0,c,,0,0,0,0,0,1.55024967156,-50.3593815956,79,29/nov/2017 15:18:45,1593,180.851374202,191.18,tz2t16,3,Piratuba_Noroeste,eurocopter,0
tz2,t17,0,0,c,,0,0,0,0,0,1.53611971065,-50.3610842954,84,29/nov/2017 15:19:15,1574,186.914537251,188.87,tz2t17,3,Piratuba_Noroeste,eurocopter,0
tz2,t18,0,0,c,,0,0,0,0,0,1.52194348164,-50.360921016,88,29/nov/2017 15:19:45,1568,179.335896373,188.12,tz2t18,3,Piratuba_Noroeste,eurocopter,0
tz2,t19,0,0,m,,0,0,0,0,0,1.50720449165,-50.3617612179,86,29/nov/2017 15:20:15,1632,183.283428936,195.89,tz2t19,3,Piratuba_Noroeste,eurocopter,0
tz2,t2,0,0,c,,0,0,0,0,0,1.75206234679,-50.362364715,69,29/nov/2017 15:11:45,1634,180.606358276,196.07,tz2t2,3,Piratuba_Noroeste,eurocopter,0
tz2,t20,0,0,c,,0,0,0,0,0,1.49297989905,-50.3608188406,88,29/nov/2017 15:20:45,1576,176.185540469,189.17,tz2t20,2,Piratuba_central,eurocopter,0
tz2,t21,0,0,c,,0,0,0,0,0,1.47891967557,-50.3602075484,95,29/nov/2017 15:21:15,1556,177.494624665,186.75,tz2t21,2,Piratuba_central,eurocopter,0
tz2,t22,0,0,c,,0,0,0,0,0,1.46430130117,-50.3599731065,83,29/nov/2017 15:21:45,1617,179.075313986,194,tz2t22,2,Piratuba_central,eurocopter,0
tz2,t3,0,0,c,,0,0,0,0,0,1.73802550882,-50.361849647,78,29/nov/2017 15:12:15,1553,177.885366136,186.39,tz2t3,3,Piratuba_Noroeste,eurocopter,0
tz2,t4,0,0,c,,0,0,0,0,0,1.72419536859,-50.3610054217,93,29/nov/2017 15:12:45,1532,176.484987591,183.87,tz2t4,3,Piratuba_Noroeste,eurocopter,0
tz2,t5,0,0,c,,0,0,0,0,0,1.70950884931,-50.3605459258,82,29/nov/2017 15:13:15,1625,178.196720078,194.98,tz2t5,3,Piratuba_Noroeste,eurocopter,0
tz2,t6,0,0,c,,0,0,0,0,0,1.69480070472,-50.3601728473,75,29/nov/2017 15:13:45,1627,178.537838999,195.23,tz2t6,3,Piratuba_Noroeste,eurocopter,0
tz2,t7,0,0,c,,0,0,0,0,0,1.68022549711,-50.3597486392,69,29/nov/2017 15:14:15,1612,178.322391806,193.48,tz2t7,3,Piratuba_Noroeste,eurocopter,0
tz2,t8,0,0,c,,0,0,0,0,0,1.66574332863,-50.3595986869,86,29/nov/2017 15:14:45,1602,179.403023328,192.19,tz2t8,3,Piratuba_Noroeste,eurocopter,0
tz2,t9,0,0,c,,0,0,0,0,0,1.65151756257,-50.3586258832,84,29/nov/2017 15:15:15,1577,176.063391068,189.21,tz2t9,3,Piratuba_Noroeste,eurocopter,0
tz3,t1,0,0,m,,0,0,0,0,0,1.46655435674,-50.3774303477,84,29/nov/2017 15:23:45,1404,359.489218187,168.51,tz3t1,2,Piratuba_central,eurocopter,0
tz3,t10,0,0,cm,,0,0,0,0,0,1.58273876645,-50.3790816665,65,29/nov/2017 15:28:15,1391,358.752341367,166.91,tz3t10,3,Piratuba_Noroeste,eurocopter,0
tz3,t11,0,0,cm,,0,0,0,0,0,1.59516619518,-50.3794310242,73,29/nov/2017 15:28:45,1375,358.379524655,164.97,tz3t11,3,Piratuba_Noroeste,eurocopter,0
tz3,t12,0,0,cm,cariacou Elildo,0,0,0,0,0,1.607645927,-50.3793581016,63,29/nov/2017 15:29:15,1380,0.336913283807,165.6,tz3t12,3,Piratuba_Noroeste,eurocopter,0
tz3,t13,0,0,cm,,0,0,0,0,0,1.62029287778,-50.379371848,44,29/nov/2017 15:29:45,1399,359.937329343,167.83,tz3t13,3,Piratuba_Noroeste,eurocopter,0
tz3,t14,0,0,cm,,0,0,0,0,0,1.6328620445,-50.3794063814,61,29/nov/2017 15:30:15,1390,359.841586101,166.79,tz3t14,3,Piratuba_Noroeste,eurocopter,0
tz3,t15,0,0,cm,,0,0,0,0,0,1.64498294704,-50.3791408427,65,29/nov/2017 15:30:45,1341,1.262934613,160.87,tz3t15,3,Piratuba_Noroeste,eurocopter,0
tz3,t16,0,0,cm,,0,0,0,0,0,1.65779485367,-50.3794668987,64,29/nov/2017 15:31:15,1417,358.532969725,170.06,tz3t16,3,Piratuba_Noroeste,eurocopter,0
tz3,t17,0,0,cm,,0,0,0,0,0,1.67092141695,-50.379120307,59,29/nov/2017 15:31:45,1452,1.52201011788,174.24,tz3t17,3,Piratuba_Noroeste,eurocopter,0
tz3,t18,0,0,cm,cariacou Elildo,0,0,0,0,0,1.68361857533,-50.3790481389,66,29/nov/2017 15:32:15,1404,0.327705896033,168.48,tz3t18,3,Piratuba_Noroeste,eurocopter,0
tz3,t19,0,0,c,,0,0,0,0,0,1.69637826271,-50.3791231569,59,29/nov/2017 15:32:45,1411,359.661025195,169.31,tz3t19,3,Piratuba_Noroeste,eurocopter,0
tz3,t2,0,0,m,,0,0,0,0,0,1.47982114926,-50.3777869977,63,29/nov/2017 15:24:15,1468,358.450244104,176.12,tz3t2,2,Piratuba_central,eurocopter,0
tz3,t20,0,0,c,,0,0,0,0,0,1.70915571973,-50.3783212602,46,29/nov/2017 15:33:15,1416,3.61361211592,169.89,tz3t20,3,Piratuba_Noroeste,eurocopter,0
tz3,t21,0,0,c,,0,0,0,0,0,1.72195572406,-50.3785284609,44,29/nov/2017 15:33:45,1416,359.066781015,169.87,tz3t21,3,Piratuba_Noroeste,eurocopter,0
tz3,t22,0,0,c,,0,0,0,0,0,1.73419984058,-50.3785958514,78,29/nov/2017 15:34:15,1354,359.682674525,162.52,tz3t22,3,Piratuba_Noroeste,eurocopter,0
tz3,t23,0,0,c,,0,0,0,0,0,1.74654546194,-50.3791080695,82,29/nov/2017 15:34:45,1366,357.609299953,163.96,tz3t23,3,Piratuba_Noroeste,eurocopter,0
tz3,t24,0,0,ac,,0,0,0,0,0,1.75903441384,-50.3792250808,84,29/nov/2017 15:35:15,1381,359.459841112,165.72,tz3t24,3,Piratuba_Noroeste,eurocopter,0
tz3,t25,0,0,a,,0,0,0,0,0,1.77139344625,-50.3791805729,78,29/nov/2017 15:35:45,1367,0.207625261129,164,tz3t25,3,Piratuba_Noroeste,eurocopter,0
tz3,t26,0,0,am,,0,0,0,0,0,1.78366756998,-50.3790545091,75,29/nov/2017 15:36:15,1357,0.592121723318,162.87,tz3t26,3,Piratuba_Noroeste,eurocopter,0
tz3,t3,0,0,m,,0,0,0,0,0,1.49313253351,-50.3781859763,58,29/nov/2017 15:24:45,1473,358.272233649,176.71,tz3t3,3,Piratuba_Noroeste,eurocopter,0
tz3,t4,1,1,cm,,0,0,1,1,1,1.50613663718,-50.3783753235,65,29/nov/2017 15:25:15,1438,359.160472247,172.57,tz3t4,3,Piratuba_Noroeste,eurocopter,3.56620662601191
tz3,t5,0,0,cm,,0,0,0,0,0,1.51900243945,-50.3788198996,68,29/nov/2017 15:25:45,1424,358.008320801,170.82,tz3t5,3,Piratuba_Noroeste,eurocopter,0
tz3,t6,0,0,cm,,0,0,0,0,0,1.53212573379,-50.3788658325,53,29/nov/2017 15:26:15,1451,359.79818152,174.14,tz3t6,3,Piratuba_Noroeste,eurocopter,0
tz3,t7,0,0,cm,,0,0,0,0,0,1.5449264925,-50.379045289,67,29/nov/2017 15:26:45,1416,359.191696349,169.88,tz3t7,3,Piratuba_Noroeste,eurocopter,0
tz3,t8,0,0,cm,,0,0,0,0,0,1.55746556818,-50.3788718674,71,29/nov/2017 15:27:15,1387,0.797419245821,166.4,tz3t8,3,Piratuba_Noroeste,eurocopter,0
tz3,t9,0,0,cm,,0,0,0,0,0,1.57016306184,-50.3788095061,56,29/nov/2017 15:27:45,1404,0.283183875651,168.5,tz3t9,3,Piratuba_Noroeste,eurocopter,0
tz4,t1,0,0,ca,,0,0,0,0,0,1.76449882798,-50.396506805,93,29/nov/2017 15:38:15,1615,177.624886152,193.74,tz4t1,3,Piratuba_Noroeste,eurocopter,0
tz4,t10,0,0,m,,0,0,0,0,0,1.63130938075,-50.3981633205,74,29/nov/2017 15:42:45,1597,180.823703973,191.6,tz4t10,3,Piratuba_Noroeste,eurocopter,0
tz4,t11,0,0,m,,0,0,0,0,0,1.61700650118,-50.3985281009,84,29/nov/2017 15:43:15,1582,181.470202422,189.85,tz4t11,3,Piratuba_Noroeste,eurocopter,0
tz4,t12,0,0,cm,,0,0,0,0,0,1.60251653753,-50.3981822636,88,29/nov/2017 15:43:45,1603,178.624094449,192.32,tz4t12,3,Piratuba_Noroeste,eurocopter,0
tz4,t13,0,0,c,,0,0,0,0,0,1.58754545264,-50.397997275,76,29/nov/2017 15:44:15,1656,179.287573497,198.67,tz4t13,3,Piratuba_Noroeste,eurocopter,0
tz4,t14,0,0,c,,0,0,0,0,0,1.5725023672,-50.3980794176,65,29/nov/2017 15:44:45,1663,180.314848305,199.61,tz4t14,3,Piratuba_Noroeste,eurocopter,0
tz4,t15,0,0,c,,0,0,0,0,0,1.55779095367,-50.3981449641,67,29/nov/2017 15:45:15,1627,180.256902958,195.21,tz4t15,3,Piratuba_Noroeste,eurocopter,0
tz4,t16,0,0,m,,0,0,0,0,0,1.54362327419,-50.3983509913,72,29/nov/2017 15:45:45,1567,180.838445362,188.01,tz4t16,3,Piratuba_Noroeste,eurocopter,0
tz4,t17,0,0,cm,,0,0,0,0,0,1.52927957475,-50.3986411728,57,29/nov/2017 15:46:15,1586,181.166356892,190.37,tz4t17,3,Piratuba_Noroeste,eurocopter,0
